codeAiot,id_icpe,raisonSociale,libelle_complet,numeroSiret,adresse1,adresse2,adresse3,codePostal,codeInsee,commune,nom_commune,epci_siren,epci_nom,longitude,latitude,regimeVigueur,statutSeveso,prioriteNationale,ied,url,audit_class,audit_group,forward_distance_m,forward_score,forward_type,forward_label,forward_citycode,forward_lat,forward_lon,forward_error,reverse_citycode,reverse_label,pip_in_commune,sentinel_flags,stored_in_reserve,geocoded_in_reserve,stored_reserve_distance_m,geocoded_reserve_distance_m,reserve_ambiguous,reserve_boundary_proximity
0053326550,53326550,MONET GERARD,MONET GERARD,38952554400018,,LD JOFFRE,,33760,33523,Targon,Targon,200069599,CC Rurales de l'Entre-Deux-Mers,-0.252083,44.766169,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326550,address_imprecise,grand,3728.007621,0.7,locality,"[OPENCAGE] 33760 Targon, France",,44.73385,-0.26464,,33523,21 Route de Branne 33760 Targon,TRUE,,none,none,6099740.963639,6099388.201837,FALSE,FALSE
0005201195,5201195,RUZZICA Fils SARL,RUZZICA Fils SARL,31787008700044,19 rue Claude Chein,,,33112,33424,Saint-Laurent-Médoc,Saint-Laurent-Médoc,200069995,CC Médoc Coeur de Presqu'île,-0.840769,45.172386,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201195,very_severe,grand,2388.791212,0.958075,housenumber,19 Rue Claude Chein 33112 Saint-Laurent-Médoc,33424,45.151952,-0.831365,,33424,461 Fourton 33112 Saint-Laurent-Médoc,TRUE,,none,none,6171879.447994,6170084.899816,FALSE,FALSE
0100004555,100004555,SCEA DES DOMAINES FONTANA,SCEA DES DOMAINES FONTANA — Saint-Quentin-de-Caplong,32780613900025,BONNETIE BASSE,,,33220,33467,Saint-Quentin-de-Caplong,Saint-Quentin-de-Caplong,243301371,CC du Pays Foyen,0.161314,44.803982,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100004555,address_unresolvable_commune_ok,petit,255.638086,0.384841,street,Route de la Bonnetie 33220 Saint-Quentin-de-Caplong,33467,44.804441,0.158139,,33467,356 Route de la Bonnetie 33220 Saint-Quentin-de-Caplong,TRUE,,none,none,6064074.827528,6064383.043219,FALSE,FALSE
0005200769,5200769,MAILLE Joseph,MAILLE Joseph,45039961300014,Tamadis,,,33190,33170,Fontet,Fontet,200044394,CC du Réolais en Sud Gironde,-0.030499,44.569857,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200769,address_unresolvable_commune_ok,petit,221.525053,0.350941,street,Impasse de Tamadis 33190 Fontet,33170,44.570848,-0.032925,,33170,258 Route de la Madone 33190 Fontet,TRUE,,none,none,6070588.121958,6070853.806888,FALSE,FALSE
0053300410,53300410,SCEA CHATEAU DES MOULINS A VENT,SCEA CHATEAU DES MOULINS A VENT,34446720400014,,"11, Quartier Expert",,33720,33120,Cérons,Cérons,200069581,CC Convergence Garonne,-0.34929,44.626495,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053300410,address_imprecise,grand,1276.027721,0.7,locality,"[OPENCAGE] 33720 Cérons, France",,44.631683,-0.334907,,33120,122 Rue des Fagotières 33720 Cérons,TRUE,,none,none,6102125.875218,6101058.235659,FALSE,FALSE
0005208120,5208120,LES VIGNERONS DE TUTIAC,LES VIGNERONS DE TUTIAC — Générac,39259892600047,BOURDILLAS,1 BOIS DE GIRAU,,33920,33184,Générac,Générac,200023794,CC de Blaye,-0.560606,45.155298,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208120,suspicious,petit,208.062539,0.541385,street,Rue de BOURDILLAS 33920 Générac,33184,45.156852,-0.562084,,33184,741 Route de la CAVE 33920 Générac,TRUE,,none,none,6145680.032678,6145885.78274,FALSE,FALSE
0005208857,5208857,SCEA MELUSINE,SCEA MELUSINE,43791070600013,,,,33124,33002,Aillas,Aillas,200044394,CC du Réolais en Sud Gironde,-0.048518,44.516379,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208857,address_imprecise,grand,5199.527465,0.7,locality,"[OPENCAGE] 33124 Aillas, France",,44.47351,-0.0747,,33002,28 Route de la Réole 33124 Aillas,TRUE,,none,none,6069753.668038,6070152.417729,FALSE,FALSE
0100022453,100022453,CAILLEAU Rémi,CAILLEAU Rémi,51428644200017,Rue des voinauds,,,33820,33389,SAINT-AUBIN-DE-BLAYE,Saint-Ciers-sur-Gironde,243300811,CC de l'Estuaire,-0.612558,45.287254,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100022453,severe,grand,1722.351155,0.424354,street,Cote des Renauds 33820 Saint-Ciers-sur-Gironde,33389,45.276542,-0.596657,,33389,1 Rue Johel Coutura 33820 Saint-Ciers-sur-Gironde,TRUE,,none,none,6156488.656595,6154553.019746,FALSE,FALSE
0003107110,3107110,CEMEX,CEMEX,40015157700410,18 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY,,,33140,33550,Villenave-d'Ornon,Villenave-d'Ornon,243300316,Bordeaux Métropole,-0.559122,44.772536,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107110,severe,grand,1048.242243,0.841947,street,Avenue Maréchal de Lattre de Tassigny 33140 Villenave-d'Ornon,33550,44.773252,-0.545881,,33550,10bis Rue du Maréchal Lyautey 33140 Villenave-d'Ornon,TRUE,duplicate_coords,none,none,6127904.204496,6126733.940189,FALSE,FALSE
0005213207,5213207,EARL CHATEAU LA FORET,EARL CHATEAU LA FORET,32407573800017,LA FORET,,,33190,33398,Saint-Exupéry,Saint-Exupéry,200044394,CC du Réolais en Sud Gironde,-0.088368,44.627544,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213207,address_unresolvable_commune_ok,petit,36.849353,0.395886,street,Chemin de la Forêt 33190 Saint-Exupéry,33398,44.627272,-0.088634,,33398,Chemin de la Forêt 33190 Saint-Exupéry,TRUE,,none,none,6078498.030349,6078509.58241,FALSE,FALSE
0005212708,5212708,GROUT SARL,GROUT SARL,37919355000025,23 rue du commerce,,,33800,33063,Bordeaux,Bordeaux,243300316,Bordeaux Métropole,-0.571086,44.852911,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212708,very_severe,grand,3243.243287,0.974481,housenumber,23 Rue du Commerce 33800 Bordeaux,33063,44.826862,-0.552581,,33063,4 Rue Minvielle 33000 Bordeaux,TRUE,duplicate_coords,none,none,6132686.907575,6129807.811194,FALSE,FALSE
0100002856,100002856,BARDINET,BARDINET — Blanquefort — 297 avenue du 11 novembre,30171146100071,297 avenue du 11 novembre,,,33290,33056,Blanquefort,Blanquefort,243300316,Bordeaux Métropole,-0.617459,44.901466,Autorisation,Seveso seuil bas,true,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100002856,very_severe,grand,3440.499646,0.967629,housenumber,297 Avenue du 11 Novembre 33290 Blanquefort,33056,44.932358,-0.619921,,33056,1 Avenue du 11 Novembre 33290 Blanquefort,TRUE,,none,none,6139132.543694,6140777.682153,FALSE,FALSE
0005214009,5214009,SOC CIVILE CHATEAU MALARTIC LAGRAVIERE,SOC CIVILE CHATEAU MALARTIC LAGRAVIERE,78192085500017,CHATEAU GAZIN,74 AVENUE DE CESTAS,,33850,33238,Léognan,Léognan,243301264,CC de Montesquieu,-0.617616,44.730121,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214009,address_unresolvable_commune_ok,petit,131.367699,0.343371,locality,Gazin 33850 Léognan,33238,44.730474,-0.619203,,33238,74 Chemin de Gazin 33850 Léognan,TRUE,,none,none,6131273.814457,6131434.336092,FALSE,FALSE
0100001670,100001670,FEREOL,FEREOL,44885558500023,272 avenue de l'Argonne,,,33700,33281,Mérignac,Mérignac,243300316,Bordeaux Métropole,-0.7085,44.814945,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100001670,severe,grand,660.79075,0.810659,street,Avenue de l'Argonne 33700 Mérignac,33281,44.818605,-0.7019,,33281,268 Avenue de l'Argonne 33700 Mérignac,TRUE,,none,none,6143431.34601,6142999.095612,FALSE,FALSE
0053319645,53319645,PLOMBY REGIS,PLOMBY REGIS,41275380800036,LIEU DIT LE LAU,CHATEAU LE LAU,,33500,33015,Arveyres,Arveyres,200070092,CA du Libournais,-0.298901,44.88611,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319645,suspicious,petit,215.627853,0.946099,street,Lieu Dit le Lau 33500 Arveyres,33015,44.88479,-0.300906,,33015,12 Rue du Moulin de la Mer 33500 Arveyres,TRUE,,none,none,6109524.632006,6109645.321261,FALSE,FALSE
0053315868,53315868,SAS CHATEAU DE SALES,SAS CHATEAU DE SALES,82385941800019,Château de Sales,,,33500,33243,Libourne,Libourne,200070092,CA du Libournais,-0.227228,44.944194,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053315868,minor,petit,42.411604,0.438731,street,Chemin de Salles 33500 Libourne,33243,44.944338,-0.227727,,33243,11a Chemin de Salles 33500 Libourne,TRUE,,none,none,6105719.8782,6105771.719662,FALSE,FALSE
0053319479,53319479,SCEA DU CHATEAU PAVIE MACQUIN,SCEA DU CHATEAU PAVIE MACQUIN,35217779400018,CHATEAU PAVIE MACQUIN,,,33330,33394,Saint-Émilion,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,-0.14917,44.883223,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319479,severe,grand,778.90829,0.425886,street,Impasse de Pavie Macquin 33330 Saint-Émilion,33394,44.890225,-0.148886,,33394,701 Route de Pavie 33330 Saint-Émilion,TRUE,,none,none,6095830.346647,6096128.955935,FALSE,FALSE
0005200278,5200278,COBAN,COBAN — Arès,24330150400037,Le Temple,,,33740,33011,Arès,Arès,243301504,CA du Bassin d'Arcachon Nord (COBAN),-1.130282,44.773424,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200278,suspicious,petit,209.675412,0.542281,street,Rue du Temple 33740 Arès,33011,44.773751,-1.127666,,33011,25 Rue du Temple 33740 Arès,TRUE,,none,none,6179956.250793,6179732.440718,FALSE,FALSE
0005207450,5207450,ENVIE GIRONDE,ENVIE GIRONDE,38401070800020,"156, avenue J. Jaurès",B.P. 107,,33600,33318,Pessac,Pessac,243300316,Bordeaux Métropole,-0.615427,44.812306,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207450,minor,petit,52.303497,0.772206,housenumber,156 Avenue Jean Jaurès 33600 Pessac,33318,44.812515,-0.614833,,33318,150 Avenue Jean Jaurès 33600 Pessac,TRUE,,none,none,6134848.600375,6134804.219146,FALSE,FALSE
0005206845,5206845,TOTAL MARKETING FRANCE,TOTAL MARKETING FRANCE — Pessac,54203492121160,"228, avenue Pasteur",,,33600,33318,Pessac,Pessac,243300316,Bordeaux Métropole,-0.605922,44.793427,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206845,very_severe,grand,3667.676132,0.980196,housenumber,228 Avenue Pasteur 33600 Pessac,33318,44.80248,-0.65062,,33318,59 Rue de Compostelle 33600 Pessac,TRUE,,none,none,6133117.350883,6137596.248885,FALSE,FALSE
0003104010,3104010,EARL MASSE HENRI & FILS,EARL MASSE HENRI & FILS,43253064000015,LIEU DIT LUCHEY,,,33420,33298,Moulon,Moulon,200070092,CA du Libournais,-0.206607,44.884048,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104010,address_unresolvable_commune_ok,petit,163.143406,0.356334,street,Luchey 33420 Moulon,33298,44.882599,-0.206282,,33298,21 Luchey 33420 Moulon,TRUE,,none,none,6101068.670051,6100972.18579,FALSE,FALSE
0005211622,5211622,SOCIETE PYRAGRIC CHALENGEAS,SOCIETE PYRAGRIC CHALENGEAS,,24 le Bourg Sud,,,33420,33298,Moulon,Moulon,200070092,CA du Libournais,-0.223545,44.862508,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211622,severe,grand,1782.43322,0.541845,street,Lieu Dit le Bourg Sud 33420 Moulon,33298,44.846548,-0.221437,,,,TRUE,duplicate_coords,none,none,6101606.22328,6100677.197033,FALSE,FALSE
0005205490,5205490,SOFRILOG Ouest,SOFRILOG Ouest,78803455100101,Zac Industrielle de Bordeaux Frêt,Rue de Strasbourg,,33520,33075,Bruges,Bruges,243300316,Bordeaux Métropole,-0.612557,44.873803,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205490,very_severe,grand,2625.279136,0.958045,street,Rue de Strasbourg 33520 Bruges,33075,44.897181,-0.6079,,33075,24 Rue Emile Videau 33520 Bruges,TRUE,,none,none,6137414.809117,6138067.229891,FALSE,FALSE
0005201183,5201183,PENA ENVIRONNEMENT,PENA ENVIRONNEMENT,38014135800024,"4773, Avenue de Pierroton",,,33127,33422,Saint-Jean-d'Illac,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,-0.768424,44.769705,Autorisation,Non Seveso,true,true,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201183,ok,,0.857009,0.964124,housenumber,4773 Avenue de Pierroton 33127 Saint-Jean-d'Illac,33422,44.769702,-0.768434,,33422,4773 Avenue de Pierroton 33127 Saint-Jean-d'Illac,TRUE,,none,none,6146808.92704,6146809.699743,FALSE,FALSE
0005214176,5214176,SCEA BRISSON,SCEA BRISSON,43054041900016,Chateau Baby,,,33220,33369,Saint-André-et-Appelles,Saint-André-et-Appelles,243301371,CC du Pays Foyen,0.199746,44.807527,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214176,severe,grand,1520.938443,0.6,street,"[OPENCAGE] Route de Baby, 33220 Saint-André-et-Appelles, France",,44.812188,0.18162,,,,TRUE,,none,none,6060767.622471,6062621.707933,FALSE,FALSE
0005201258,5201258,AQUITAINE REALISATION INOX,AQUITAINE REALISATION INOX,,,,,33160,33449,Saint-Médard-en-Jalles,Saint-Médard-en-Jalles,243300316,Bordeaux Métropole,-0.713734,44.894871,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201258,address_imprecise,grand,7393.924041,0.5,municipality,"[OPENCAGE] 33160 Saint-Médard-en-Jalles, France",,44.908687,-0.805563,,33449,176 Avenue Montaigne 33160 Saint-Médard-en-Jalles,TRUE,,none,none,6147576.734436,6156560.033561,FALSE,FALSE
0005213483,5213483,SCEA LA RIVALERIE,SCEA LA RIVALERIE,30176615000017,1 LD LA RIVALERIE,,,33390,33458,Saint-Paul,Saint-Paul,200023794,CC de Blaye,-0.589381,45.152284,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213483,address_imprecise,grand,666.473006,0.4,municipality,"[OPENCAGE] Saint-Paul, Gironde, France",,45.147105,-0.593659,,,,TRUE,duplicate_coords,none,none,6148148.435341,6148296.937861,FALSE,FALSE
0003105173,3105173,EARL DES VIGNES RAYMOND,EARL DES VIGNES RAYMOND,42170643300016,LIEU DIT CREPEAU,,,33710,33388,Saint-Ciers-de-Canesse,Saint-Ciers-de-Canesse,200023794,CC de Blaye,-0.598548,45.100035,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105173,minor,petit,76.469431,0.94513,street,Lieu Dit Crepeau 33710 Saint-Ciers-de-Canesse,33388,45.099591,-0.599292,,33388,24 Lieu Dit Crepeau 33710 Saint-Ciers-de-Canesse,TRUE,,none,none,6146566.764708,6146613.734542,FALSE,FALSE
0005204842,5204842,PAPREC (COVED),PAPREC (COVED),34340353101603,ZAC du Pays de Pondensac,,,33720,33205,Illats,Illats,200069581,CC Convergence Garonne,-0.355318,44.618374,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204842,severe,grand,1911.732927,0.4,street,"[OPENCAGE] Echangeur de Podensac, 33720 Illats, France",,44.604514,-0.369608,,33205,99 Route du Sable 33720 Illats,TRUE,,none,none,6102299.892412,6102960.821443,FALSE,FALSE
0005200998,5200998,MEDA MANUFACTURING,MEDA MANUFACTURING,39256238500014,AVENUE PRESIDENT J.F. KENNEDY,,,33700,33281,MERIGNAC,Mérignac,243300316,Bordeaux Métropole,-0.664944,44.834014,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200998,severe,grand,526.511005,0.974081,street,Avenue Président J.f. Kennedy 33700 Mérignac,33281,44.834027,-0.671621,,33281,10 Rue de Lartigue 33700 Mérignac,TRUE,,none,none,6140346.527164,6140954.088035,FALSE,FALSE
0005205447,5205447,BERTRAND ET FILS,BERTRAND ET FILS,,38 rue Jean Macé,,,33130,33039,Bègles,Bègles,243300316,Bordeaux Métropole,-0.558546,44.797203,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205447,minor,petit,93.205658,0.967981,housenumber,38 Rue Jean Macé 33130 Bègles,33039,44.797382,-0.557392,,33039,13 Chemin Bonnevie 33130 Bègles,TRUE,,none,none,6128985.733794,6128889.117588,FALSE,FALSE
0100058217,100058217,MAUCO CARTEX,MAUCO CARTEX,32353958500089,PARC D'ACTIVITE BOIS MARIN,,,33240,33321,PEUJARD,Peujard,243301223,CC du Grand Cubzaguais,-0.413494,45.038004,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100058217,suspicious,petit,112.950836,0.5,street,"[OPENCAGE] Chemin de Bois Marin, 33240 Peujard, France",,45.038646,-0.41238,,33321,451 Chemin de Bois Marin 33240 Peujard,TRUE,,none,none,6126928.912434,6126857.680082,FALSE,FALSE
0005207482,5207482,Décharge de Bègles - Hourcade,Décharge de Bègles — Hourcade,,Hourcade,,,33130,33039,Bègles,Bègles,243300316,Bordeaux Métropole,-0.556999,44.812159,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207482,address_imprecise,grand,1196.635399,0.7,locality,"[OPENCAGE] 33130 Bègles, France",,44.80295,-0.549151,,33039,71 Rue Pierre Et Marie Curie 33130 Bègles,TRUE,,none,none,6129532.886429,6128396.457173,FALSE,FALSE
0003101234,3101234,EARL BERTIN,EARL BERTIN,31990334000010,LIEU DIT BERTIN,,,33760,33008,Porte-de-Benauge,Porte-de-Benauge,200069599,CC Rurales de l'Entre-Deux-Mers,-0.252098,44.670872,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101234,very_severe,grand,2617.321056,0.6,street,"[OPENCAGE] Impasse Bertin, 33760 Porte-de-Benauge, France",,44.69087,-0.234638,,33008,172 Chemin de la Gravette 33760 Porte-de-Benauge,TRUE,duplicate_coords,none,none,6095346.177232,6094684.328067,FALSE,FALSE
0005206023,5206023,CMGO (ex GAIA),CMGO (ex GAIA) — Belin-Béliet,47120092300129,Ballion Sud,,,33830,33042,Belin-Béliet,Belin-Béliet,243301405,CC du Val de l'Eyre,-0.749061,44.516038,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206023,very_severe,grand,4570.213901,0.4,street,"[OPENCAGE] Route de Bayonne, 33830 Belin-Béliet, France",,44.48864,-0.792017,,,,TRUE,,none,none,6133444.099495,6136111.454299,FALSE,FALSE
0005200263,5200263,COBOGAL (COMPAGNIE BORDELAISE DES GAZ LIQUEFIES),COBOGAL (COMPAGNIE BORDELAISE DES GAZ LIQUEFIES),45620101100016,LD LACAUSSADE,LIEU-DIT LACAUSSADE,,33810,33004,Ambes,Ambès,243300316,Bordeaux Métropole,-0.59028,45.022644,Autorisation,Seveso seuil haut,true,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200263,outside_gironde,grand,4842.550922,0.4,municipality,"[OPENCAGE] Rue de la Cale, 33810 Ambès, France",,45.013783,-0.52996,,33004,Voie d'Acces Cofrablack 33810 Ambès,FALSE,outside_gironde,none,none,6142246.63258,6136366.567586,FALSE,FALSE
0053324889,53324889,LE MAS DES BOUILLES A BISES,LE MAS DES BOUILLES A BISES — Abzac — LE PRE DE PIRON,51509701200014,LE PRE DE PIRON,,,33230,33001,Abzac,Abzac,200070092,CA du Libournais,-0.126743,45.007961,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053324889,address_unresolvable_commune_ok,petit,496.330702,0.359675,street,Rue du Petit Piron 33230 Abzac,33001,45.006233,-0.132564,,33001,82 Rue les Jauguilles 33230 Abzac,TRUE,duplicate_coords,none,none,6099585.005882,6100031.127161,FALSE,FALSE
0005201077,5201077,AC BOIS (ex MARTIN BOIS),AC BOIS (ex MARTIN BOIS),47110886000019,Beaulieu,1445 allée de Sénéjac,,33290,33322,Le Pian-Médoc,Le Pian-Médoc,243301447,CC Médoc Estuaire,-0.705762,44.956925,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201077,suspicious,petit,161.14639,0.947621,street,Beaulieu 33290 Le Pian-Médoc,33322,44.957584,-0.707586,,33322,872 Route de Soulac 33290 Le Pian-Médoc,TRUE,,none,none,6149704.400292,6149900.406905,FALSE,FALSE
0005200666,5200666,SERVY et Fils,SERVY et Fils,42509756500013,29 avenue Georges Mandel,,,33480,33104,Castelnau-de-Médoc,Castelnau-de-Médoc,243301389,CC Médullienne,-0.79874,45.027125,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200666,suspicious,petit,327.872457,0.960548,housenumber,29 Avenue Georges Mandel 33480 Castelnau-de-Médoc,33104,45.025908,-0.79494,,33104,5 Impasse Simone Castaing 33480 Castelnau-de-Médoc,TRUE,,none,none,6161379.343079,6160978.130761,FALSE,FALSE
0005213074,5213074,ESAT DOMAINE DU PUCH,ESAT DOMAINE DU PUCH,77566441000088,VOIR ENSEMBLE,LD LE PUCH,,33540,33506,Sauveterre-de-Guyenne,Sauveterre-de-Guyenne,200069599,CC Rurales de l'Entre-Deux-Mers,-0.0742,44.700412,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213074,address_imprecise,grand,839.529443,0.6,municipality,"[OPENCAGE] Sauveterre-de-Guyenne, Gironde, France",,44.694921,-0.08149,,33506,963 route de Sainte Foy la Grande 33540 Sauveterre-de-Guyenne,TRUE,duplicate_coords,none,none,6080581.403539,6080987.959444,FALSE,FALSE
0053320921,53320921,MERLE ERIC BERNARD,MERLE ERIC BERNARD,39267067500017,,LD  CHATEAU DE VIENS,,33710,33285,Mombrier,Mombrier,243301223,CC du Grand Cubzaguais,-0.544657,45.079248,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320921,severe,grand,750.567762,0.453238,street,Rue de Château Sec 33710 Mombrier,33285,45.081627,-0.553603,,33285,Le Maine 33710 Mombrier,TRUE,commune_centroid,none,none,6140721.091909,6141641.94833,FALSE,FALSE
0005212487,5212487,EARL PICHAUD SOLIGNAC,EARL PICHAUD SOLIGNAC,41836330500016,LA NIOCAISE,,,33790,33316,Pellegrue,Pellegrue,243301371,CC du Pays Foyen,0.090635,44.751013,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212487,suspicious,petit,221.687675,0.940021,street,La Niocaise 33790 Pellegrue,33316,44.749771,0.092831,,33316,2 La Niocaise 33790 Pellegrue,TRUE,,none,none,6068004.688291,6067748.462041,FALSE,FALSE
0005201287,5201287,PLANTIER Henri,PLANTIER Henri,32679542400018,"54, avenue Paul Princeteau",,,33440,33487,Saint-Vincent-de-Paul,Saint-Vincent-de-Paul,243300316,Bordeaux Métropole,-0.475725,44.968187,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201287,suspicious,petit,139.059364,0.677664,street,Avenue Paul Princeteau - RD 10 33440 Saint-Vincent-de-Paul,33487,44.967142,-0.474754,,33487,52 Avenue Paul Princeteau - RD 10 33440 Saint-Vincent-de-Paul,TRUE,,none,none,6129344.167869,6129207.889331,FALSE,FALSE
0005205303,5205303,ROUTIERE MORIN - St Christoly de Blaye,ROUTIERE MORIN — St Christoly de Blaye,42388284400016,La Cabane de Moquet,,,33920,33382,Saint-Christoly-de-Blaye,Saint-Christoly-de-Blaye,200023794,CC de Blaye,-0.507618,45.130623,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205303,very_severe,grand,3758.26014,0.638515,street,Lieu Dit la Cabane de Moquet 33920 Saint-Christoly-de-Blaye,33382,45.15754,-0.478637,,33382,6 Route de Saint Savin 33920 Saint-Christoly-de-Blaye,TRUE,,none,none,6139738.478757,6138358.684726,FALSE,FALSE
0005211496,5211496,ALMA SCI,ALMA SCI,49510508200012,VALAD PARC DE BRUGES - Rue de Milan,Centre international de Bordeaux Fret,,33520,33075,Bruges,Bruges,243300316,Bordeaux Métropole,-0.603138,44.895884,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211496,address_imprecise,reserves,396.945607,0.511579,locality,Rue de Milan 33520 Bruges,33075,44.89367,-0.607091,,33075,2 Rue de Strasbourg 33520 Bruges,TRUE,,Périmètre De Protection De La Réserve Naturelle Des Marais de Bruges,none,-6205458.378823,6137832.215362,TRUE,FALSE
0053309277,53309277,BAGGIO JEAN,BAGGIO JEAN,39491858500016,LD DOMINGUE,,,33760,33008,Porte-de-Benauge,Porte-de-Benauge,200069599,CC Rurales de l'Entre-Deux-Mers,-0.257206,44.666631,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053309277,suspicious,petit,148.428155,0.416089,street,Chemin de Domingue 33760 Porte-de-Benauge,33008,44.665527,-0.258261,,33008,277 Chemin de Domingue 33760 Porte-de-Benauge,TRUE,,none,none,6095614.17012,6095659.016732,FALSE,FALSE
0003103905,3103905,GEA BASSIN,GEA BASSIN,49774191800013,Lieu-dit Les Chalets,,,33138,33229,Lanton,Lanton,243301504,CA du Bassin d'Arcachon Nord (COBAN),-1.019833,44.77893,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103905,suspicious,petit,147.426767,0.518914,street,les Chalets 33138 Lanton,33229,44.777724,-1.019057,,33229,18bis les Chalets 33138 Lanton,TRUE,,none,none,6170132.927001,6170007.120748,FALSE,FALSE
0005201014,5201014,GUYENNE ENROBES - Mérignac,GUYENNE ENROBES — Mérignac,31176775000012,Z I du Phare,Rue Gay Lussac,,33689,33281,Mérignac,Mérignac,243300316,Bordeaux Métropole,-0.681483,44.849023,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201014,address_unresolvable_commune_ok,petit,164722.494165,0.3,municipality,"[OPENCAGE] Z.I. du port, 17230 Marans, France",,46.313022,-1.004841,,33281,18 Rue Gay-Lussac 33700 Mérignac,TRUE,,none,none,6142539.287718,6239614.129655,FALSE,FALSE
0005211722,5211722,saita,saita,42030602900018,Parc d'activités la Prade,,,33650,33448,Saint-Médard-d'Eyrans,Saint-Médard-d'Eyrans,243301264,CC de Montesquieu,-0.507034,44.712916,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211722,address_imprecise,grand,1887.342617,0.5,municipality,"[OPENCAGE] Château de la Prade, 33650 Saint-Médard-d'Eyrans, France",,44.696383,-0.50163,,33448,7 allée des Bruyères 33650 Saint-Médard-d'Eyrans,TRUE,,none,none,6120430.85447,6119180.059475,FALSE,FALSE
