codeAiot;raisonSociale;adresse1;adresse2;adresse3;codePostal;codeInsee;commune;codeNaf;numeroSiret;coordonneeX;coordonneeY;systemeCoordonnees;longitude;latitude;bovins;porcs;volailles;carriere;eolienne;industrie;prioriteNationale;statutSeveso;ied;serviceAiot;etatActivite;regimeVigueur;url;structure;etablissement;libelle_complet;nom_commune;epci_siren;epci_nom
0005200707;STOCKMEIER (ex QUARON);ZI Auguste;4 chemin Auguste;;33610;33122;Cestas;46;30125287000151;405671;6413975;2154;-0.720777;44.762492;false;false;false;false;false;true;true;Seveso seuil bas;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200707;STOCKMEIER (ex QUARON);;STOCKMEIER (ex QUARON);Cestas;243301165;CC Jalle-Eau-Bourde
0005212400;GAEC DOMAINE DE LA PIOLETTE;LA PIOLETTE;;;33490;33323;Le Pian-sur-Garonne;01;34263859000014;444767;6391865;2154;-0.215756;44.579086;false;false;false;false;false;false;false;;false;DDPP 33;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212400;GAEC DOMAINE DE LA PIOLETTE;;GAEC DOMAINE DE LA PIOLETTE;Le Pian-sur-Garonne;200043974;CC du Sud Gironde
0005209165;COBAN;ROUTE DE BLAON;"""CANTALAUDE""";;33138;33229;Lanton;84;24330150400052;381475;6410264;2154;-1.023754;44.718443;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209165;COBAN;Lanton;COBAN — Lanton;Lanton;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0003105244;SCEA DU CHATEAU PATRIS;CHATEAU PATRIS;;;33330;33394;Saint-Émilion;01;43202304200018;450390;6426520;2154;-0.162464;44.892874;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105244;SCEA DU CHATEAU PATRIS;;SCEA DU CHATEAU PATRIS;Saint-Émilion;200035533;CC du Grand Saint Emilionnais
0005207387;ASE;Zone industrielle de Lissandre;;;33150;33063;Cenon;;31038237900033;420536;6424216;2154;-0.538916;44.860746;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207387;ASE;;ASE;Bordeaux;243300316;Bordeaux Métropole
0005200311;Etablissement Jacques DOURTHE;Route Saint Martin;;;33730;33026;Balizac;;;426359;6382321;2154;-0.442161;44.48626;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200311;Etablissement Jacques DOURTHE;;Etablissement Jacques DOURTHE;Balizac;200043974;CC du Sud Gironde
0005208236;TERRE DE VIGNERONS-UNION PRODIFFU;17, 19 ROUTE DES VIGNERONS;;;33790;33223;Landerrouat;11;31886929400021;474953;6408637;2154;0.15661;44.740393;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208236;TERRE DE VIGNERONS-UNION PRODIFFU;Landerrouat;TERRE DE VIGNERONS-UNION PRODIFFU — Landerrouat;Landerrouat;243301371;CC du Pays Foyen
0003106482;SYSCO FRANCE SAS;5 IMP DE L'ARNAHURT;ZONE D ACTIVITE DE L'ARNAHURT;;33650;33213;La Brède;46;31680701500284;422256;6404912;2154;-0.506317;44.687814;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106482;SYSCO FRANCE SAS;;SYSCO FRANCE SAS;La Brède;243301264;CC de Montesquieu
0005200913;TOTAL MARKETING FRANCE;Aire de FONTBELLEAU - Direction PARIS;;;33305;33249;Lormont;;54203492104281;423199;6425533;2154;-0.505979;44.873661;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200913;TOTAL MARKETING FRANCE;Lormont;TOTAL MARKETING FRANCE — Lormont;Lormont;243300316;Bordeaux Métropole
0053320482;CHATEAU JACQUET;CHATEAU JACQUET;185  RTE DE BOURG;;33240;33366;Saint-André-de-Cubzac;;37921028900029;429860;6438916;2154;-0.429074;44.996673;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320482;CHATEAU JACQUET;;CHATEAU JACQUET;Saint-André-de-Cubzac;243301223;CC du Grand Cubzaguais
0005206448;CARREFOUR MARKET (ex CHAMPION);25 cours de la République;;;33470;33199;Gujan-Mestras;;50880776500021;377611;6401491;2154;-1.066778;44.637784;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206448;CARREFOUR MARKET (ex CHAMPION);;CARREFOUR MARKET (ex CHAMPION);Gujan-Mestras;243300563;CA Bassin d'Arcachon Sud (COBAS)
0005211854;COBAN - Déchetterie;Zone Artisanale CASI;19 avenue Gustave Eiffel;;33510;33005;Andernos-les-Bains;84;24330150400052;377946;6415794;2154;-1.071855;44.766537;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211854;COBAN;Déchetterie — Andernos-les-Bains;COBAN — Déchetterie — Andernos-les-Bains;Andernos-les-Bains;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0005209471;BARRIERE Gabriel;30 route de Sauveterre;;;33760;33175;Frontenac;;45083200100025;451461;6408084;2154;-0.139627;44.727408;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209471;BARRIERE Gabriel;;BARRIERE Gabriel;Frontenac;200069599;CC Rurales de l'Entre-Deux-Mers
0003102922;FAOTTO Jean-Luc;3 Lieu-dit Aux Faures Sud;;;33420;33375;Saint-Aubin-de-Branne;01;40011497100015;449838;6417571;2154;-0.164909;44.812169;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102922;FAOTTO Jean-Luc;;FAOTTO Jean-Luc;Saint-Aubin-de-Branne;243301454;CC Castillon/Pujols
0005208441;CHAUSSADE-DUBOE TRANSPORTS - CD TRANS;;15 avenue du Général de Gaulle;;33530;33032;Bassens;49;30072513200058;421648;6428686;2154;-0.527381;44.901399;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208441;CHAUSSADE-DUBOE TRANSPORTS;CD TRANS;CHAUSSADE-DUBOE TRANSPORTS — CD TRANS;Bassens;243300316;Bordeaux Métropole
0005201198;AGRIMEDOC SA;5 route de l'aérodrome;Lieu-dit Hounesta;;33112;33424;Saint-Laurent-Médoc;01;30157201200013;393725;6462293;2154;-0.901711;45.191835;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201198;AGRIMEDOC SA;;AGRIMEDOC SA;Saint-Laurent-Médoc;200069995;CC Médoc Coeur de Presqu'île
0005208923;CITROEN;411 route de Toulouse;;;33140;33550;Villenave-d'Ornon;45;34890152100388;418474;6414422;2154;-0.559406;44.771824;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208923;CITROEN;Villenave-d'Ornon;CITROEN — Villenave-d'Ornon;Villenave-d'Ornon;243300316;Bordeaux Métropole
0005205166;CEMEX GRANULATS Sud-Ouest;Laudère, le Grand Barrail, Semonlon;;;33480;33022;Avensan;;89695029200103;406298;6445921;2154;-0.731935;45.050063;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205166;CEMEX GRANULATS Sud-Ouest;;CEMEX GRANULATS Sud-Ouest;Avensan;243301389;CC Médullienne
0100001359;DESTINATION;5 RUE YVES GLOTIN;5 A 11;;33300;33063;Bordeaux;46;42503961700047;420111;6427899;2154;-0.546384;44.893701;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100001359;DESTINATION;;DESTINATION;Bordeaux;243300316;Bordeaux Métropole
0005212374;EARL TROLLIET MARTINON;CHATEAU MARTINON;;;33540;33189;Gornac;01;31888326100014;448163;6400554;2154;-0.177418;44.658483;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212374;EARL TROLLIET MARTINON;;EARL TROLLIET MARTINON;Gornac;200069599;CC Rurales de l'Entre-Deux-Mers
0005213075;MAYE ELIANE;1 LD LE PUCH;;;33540;33506;Sauveterre-de-Guyenne;01;39783506700018;456262;6404944;2154;-0.077496;44.700861;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213075;MAYE ELIANE;;MAYE ELIANE;Sauveterre-de-Guyenne;200069599;CC Rurales de l'Entre-Deux-Mers
0053323848;GAEC BORDIN;1, La Gua Nord;;;33580;33289;Monségur;01;38386426100011;468661;6398634;2154;0.081853;44.648332;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053323848;GAEC BORDIN;;GAEC BORDIN;Monségur;200044394;CC du Réolais en Sud Gironde
0005205929;CAVE DE SAUVETERRE BLASIMON ESPIET;10 RUE DE LA GARE;;;33540;33506;SAUVETERRE-DE-GUYENNE;11;78201165400012;455687;6403570;2154;-0.084072;44.688299;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205929;CAVE DE SAUVETERRE BLASIMON ESPIET;SAUVETERRE-DE-GUYENNE;CAVE DE SAUVETERRE BLASIMON ESPIET — SAUVETERRE-DE-GUYENNE;Sauveterre-de-Guyenne;200069599;CC Rurales de l'Entre-Deux-Mers
0005203502;GRELIER  SARL;Le Communal;;;33390;33047;Berson;43;38441797800010;418584;6451128;2154;-0.579038;45.102016;false;false;false;true;false;false;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203502;GRELIER  SARL;;GRELIER  SARL;Berson;200023794;CC de Blaye
0005212296;EARL BELLIARD C. ET P.;JULIAN;;;33760;33523;Targon;01;38338669500019;441668;6409414;2154;-0.263892;44.735798;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212296;EARL BELLIARD C. ET P.;;EARL BELLIARD C. ET P.;Targon;200069599;CC Rurales de l'Entre-Deux-Mers
0005209136;CENTRE COMMERCIAL RIVES ARCINS KLEPIERRE;Zone industrielle;;;33324;33039;Bègles;;;419853;6418400;2154;-0.54425;44.80816;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209136;CENTRE COMMERCIAL RIVES ARCINS KLEPIERRE;;CENTRE COMMERCIAL RIVES ARCINS KLEPIERRE;Bègles;243300316;Bordeaux Métropole
0005200303;COBAN ex. MAIRIE Audenge CET Liougey Sud;Liougey Sud;;;33980;33019;Audenge;;;384160;6407992;2154;-0.988446;44.699241;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200303;COBAN ex. MAIRIE Audenge CET Liougey Sud;;COBAN ex. MAIRIE Audenge CET Liougey Sud;Audenge;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0005207864;ESTEVES Jean (PRESTA-SERVICE);1 Route d'Antonion;;;33730;33307;Noaillan;38;33324867200037;432404;6381253;2154;-0.365641;44.479;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207864;ESTEVES Jean (PRESTA-SERVICE);;ESTEVES Jean (PRESTA-SERVICE);Noaillan;200043974;CC du Sud Gironde
0005207973;MAIRIE - St Symphorien;La Roche;;;33113;33484;Saint-Symphorien;;21330484300013;422312;6376220;2154;-0.489614;44.429794;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207973;MAIRIE - St Symphorien;;MAIRIE - St Symphorien;Saint-Symphorien;200043974;CC du Sud Gironde
0053320835;CHATEAU LARRIVET HAUT BRION;Château Larrivet Haut Brion;84, Avenue de Cadaujac;;33850;33238;Léognan;;34056780900017;416194;6409979;2154;-0.585644;44.730936;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320835;CHATEAU LARRIVET HAUT BRION;;CHATEAU LARRIVET HAUT BRION;Léognan;243301264;CC de Montesquieu
0005200382;VEOLIA - Unité Opérationnelle de Bègles;Z.I. de Tartifume;rue Louis Blériot - CS 30061;;33323;33039;Bègles;38;46420237300104;420800;6417212;2154;-0.531614;44.797857;false;false;false;false;false;true;true;Non Seveso;true;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200382;VEOLIA;Unité Opérationnelle de Bègles;VEOLIA — Unité Opérationnelle de Bègles;Bègles;243300316;Bordeaux Métropole
0005201103;PIERRARD MARCELLE;;;;33340;33055;Blaignan-Prignac;;;393632;6477374;2154;-0.912406;45.327421;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201103;PIERRARD MARCELLE;;PIERRARD MARCELLE;Blaignan-Prignac;200069995;CC Médoc Coeur de Presqu'île
0005212752;SCEA CHATEAU HT BRETON LARIGAUDIERE;CHATEAU HT BRETON;;;33460;33517;Soussans;01;33368425600014;408672;6446410;2154;-0.702105;45.055467;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212752;SCEA CHATEAU HT BRETON LARIGAUDIERE;;SCEA CHATEAU HT BRETON LARIGAUDIERE;Soussans;243301447;CC Médoc Estuaire
0003106023;AUDOIN ET FILS BETONS;;;;33240;33259;Lugon-et-l'Île-du-Carnay;08;33977844100032;435167;6434981;2154;-0.359667;44.963329;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106023;AUDOIN ET FILS BETONS;Lugon-et-l'Île-du-Carnay;AUDOIN ET FILS BETONS — Lugon-et-l'Île-du-Carnay;Lugon-et-l'Île-du-Carnay;243301397;CC du Fronsadais
0005203733;LALANNE - Martignas (Estigeac Ouest);Estigeac Ouest;;;33127;33273;Martignas-sur-Jalle;;;401727;6422796;2154;-0.775888;44.840134;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203733;LALANNE;Martignas (Estigeac Ouest);LALANNE — Martignas (Estigeac Ouest);Martignas-sur-Jalle;243300316;Bordeaux Métropole
0005200870;MOURLAN SA;LIEU DIT PECHUC;;;33690;33235;Lavazan;16;35100205000018;452853;6370706;2154;-0.103513;44.391675;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200870;MOURLAN SA;;MOURLAN SA;Lavazan;200043982;CC du Bazadais
0005211800;COMMUNAUTE DES COMMUNES JALLE EAU BOURDE;Chemin du 20 aout;;;33610;33090;Canéjan;84;24330116500011;409556;6414375;2154;-0.671971;44.767726;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211800;COMMUNAUTE DES COMMUNES JALLE EAU BOURDE;;COMMUNAUTE DES COMMUNES JALLE EAU BOURDE;Canéjan;243301165;CC Jalle-Eau-Bourde
0005211737;Electricité Réseau Distribution France;55 av Michel PICON;;;33550;33226;Langoiran;35;55208131706817;432935;6406407;2154;-0.372475;44.705447;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211737;Electricité Réseau Distribution France;Langoiran;Electricité Réseau Distribution France — Langoiran;Langoiran;243301439;CC des Portes de l'Entre-Deux-Mers
0100284295;CLICHERIE POLYGRAVURE AQUITAINE;3 T RUE FIRMIN DIDOT;;;33500;33243;LIBOURNE;18;41290212400046;444433;6432794;2154;-0.241115;44.947142;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100284295;CLICHERIE POLYGRAVURE AQUITAINE;LIBOURNE;CLICHERIE POLYGRAVURE AQUITAINE — LIBOURNE;Libourne;200070092;CA du Libournais
0003103869;Direction Régionale des Finances Publique (DRFIP);24 rue François de Sourdis;;;33000;33063;Bordeaux;84;13001104200012;417958;6423461;2154;-0.571086;44.852911;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103869;Direction Régionale des Finances Publique (DRFIP);;Direction Régionale des Finances Publique (DRFIP);Bordeaux;243300316;Bordeaux Métropole
0005209831;BESSIEYRES Jean et Jean-Pierre;Chemin Lafitte;;;33000;33063;Bordeaux;;;417958;6423461;2154;-0.571086;44.852911;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209831;BESSIEYRES Jean et Jean-Pierre;;BESSIEYRES Jean et Jean-Pierre;Bordeaux;243300316;Bordeaux Métropole
0005212630;SC AGRICOLE DE MURET;LD MURET;;;33180;33476;Saint-Seurin-de-Cadourne;01;33413026700019;401762;6472671;2154;-0.805854;45.288701;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212630;SC AGRICOLE DE MURET;;SC AGRICOLE DE MURET;Saint-Seurin-de-Cadourne;200069995;CC Médoc Coeur de Presqu'île
0005206306;BOUYER LEROUX;1787 route des vignerons;;;33190;33187;Gironde-sur-Dropt;23;52910584300070;454455;6394054;2154;-0.094902;44.602261;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206306;BOUYER LEROUX;Gironde-sur-Dropt — 1787 route des vignerons;BOUYER LEROUX — Gironde-sur-Dropt — 1787 route des vignerons;Gironde-sur-Dropt;200044394;CC du Réolais en Sud Gironde
0053325843;SCEA MEGE FRERES;LE BOIS D'OLLE;;;33920;33184;Générac;01;32794702400029;422129;6458681;2154;-0.538315;45.171393;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325843;SCEA MEGE FRERES;;SCEA MEGE FRERES;Générac;200023794;CC de Blaye
0005207560;MAIRIE - Cestas;Les Sources;;;33610;33122;Cestas;;21330122900018;406484;6414125;2154;-0.710604;44.764185;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207560;MAIRIE - Cestas;;MAIRIE - Cestas;Cestas;243301165;CC Jalle-Eau-Bourde
0005206752;SERMA TECHNOLOGIES;30, av Gustave Eiffel;;;33600;33318;Pessac;71;82411061300018;411787;6415724;2154;-0.644592;44.780788;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206752;SERMA TECHNOLOGIES;;SERMA TECHNOLOGIES;Pessac;243300316;Bordeaux Métropole
